,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
11637,RT @ClimateReality: Sad! White House #climatechange webpage disappears after Trump’s #Inauguration https://t.co/dzzi2mmYP6,FALSE,0,NA,2/2/2017 19:42,FALSE,NA,8.27E+17,NA,Twitter for iPhone,BonitaC,30,TRUE,FALSE,NA,NA
11638,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:42,FALSE,NA,8.27E+17,NA,Twitter for Android,Byouf,1380,TRUE,FALSE,NA,NA
11639,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:42,FALSE,NA,8.27E+17,NA,Twitter for Android,Suzanne1869,1380,TRUE,FALSE,NA,NA
11640,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2/2/2017 19:41,FALSE,NA,8.27E+17,NA,Twitter for iPhone,FullGospel,5678,TRUE,FALSE,NA,NA
11641,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:41,FALSE,NA,8.27E+17,NA,Twitter Web Client,JaimieMurdock,1380,TRUE,FALSE,NA,NA
11642,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:41,FALSE,NA,8.27E+17,NA,Twitter for Android,x_joss5sos_x,1380,TRUE,FALSE,NA,NA
11643,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:41,FALSE,NA,8.27E+17,NA,Twitter for Android,calchris123,1380,TRUE,FALSE,NA,NA
11644,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:41,FALSE,NA,8.27E+17,NA,Twitter for Android,politicat81,1380,TRUE,FALSE,NA,NA
11645,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:41,FALSE,NA,8.27E+17,NA,Twitter for Android,ZSanford,1380,TRUE,FALSE,NA,NA
11646,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:41,FALSE,NA,8.27E+17,NA,Twitter for iPhone,TannerRod_,1380,TRUE,FALSE,NA,NA
11647,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:40,FALSE,NA,8.27E+17,NA,Twitter for iPhone,goldelephanTzz,1380,TRUE,FALSE,NA,NA
11648,RT @marlajweston: I attended #Inauguration &amp; the @womensmarch. Both taught me about how we listen to the opposition https://t.co/FrqxEmWbJ2…,FALSE,0,NA,2/2/2017 19:40,FALSE,NA,8.27E+17,NA,Twitter Web Client,KatenNP,36,TRUE,FALSE,NA,NA
11649,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:40,FALSE,NA,8.27E+17,NA,Twitter for Android,golddragon13811,1380,TRUE,FALSE,NA,NA
11650,RT @deray: #Inauguration Mood: https://t.co/8CTGycQcQC,FALSE,0,NA,2/2/2017 19:40,FALSE,NA,8.27E+17,NA,Twitter Web Client,JAstford,6415,TRUE,FALSE,NA,NA
11651,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:40,FALSE,NA,8.27E+17,NA,Twitter for Android,bigbadOSO,1380,TRUE,FALSE,NA,NA
11652,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:40,FALSE,NA,8.27E+17,NA,Twitter for iPhone,BobbieRaeRae,1380,TRUE,FALSE,NA,NA
11653,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:40,FALSE,NA,8.27E+17,NA,Twitter Web Client,steve_sobel,1380,TRUE,FALSE,NA,NA
11654,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:40,FALSE,NA,8.27E+17,NA,Twitter for iPhone,JamiePierceAC,1380,TRUE,FALSE,NA,NA
11655,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:39,FALSE,NA,8.27E+17,NA,Twitter Web Client,Sapphire_Ann,1380,TRUE,FALSE,NA,NA
11656,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:39,FALSE,NA,8.27E+17,NA,Twitter for iPhone,blaketilson,1380,TRUE,FALSE,NA,NA
11657,WOW! MASSIVE GROUP OF BIKERS HEADED TO TRUMP INAUGURATION IN DC https://t.co/NfMROpl8Ck #trump #inauguration #bikers,FALSE,0,NA,2/2/2017 19:39,FALSE,NA,8.27E+17,NA,Colin's Autotweeterpro5.3,Col_Connaughton,0,FALSE,FALSE,NA,NA
11658,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:39,FALSE,NA,8.27E+17,NA,Twitter for Android,notahumvnbean,1380,TRUE,FALSE,NA,NA
11659,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:39,FALSE,NA,8.27E+17,NA,Twitter for iPhone,yousha093,1380,TRUE,FALSE,NA,NA
11660,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:39,FALSE,NA,8.27E+17,NA,Twitter for iPad,sheenanshine97,1380,TRUE,FALSE,NA,NA
11661,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:39,FALSE,NA,8.27E+17,NA,Twitter for Android,WWJD_MG,1380,TRUE,FALSE,NA,NA
11662,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2/2/2017 19:39,FALSE,NA,8.27E+17,NA,Twitter for iPhone,i0S1O,5678,TRUE,FALSE,NA,NA
11663,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2/2/2017 19:39,FALSE,NA,8.27E+17,NA,Twitter for iPhone,TheReal360D,5678,TRUE,FALSE,NA,NA
11664,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2/2/2017 19:38,FALSE,NA,8.27E+17,NA,Twitter for iPhone,BitTorrentHelp,5678,TRUE,FALSE,NA,NA
11665,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:38,FALSE,NA,8.27E+17,NA,Twitter Web Client,DrBGFriedman,1380,TRUE,FALSE,NA,NA
11666,"RT @mottlione: Low energy, low approval ratings, low turnout at #Inauguration. @POTUS is a disaster, #weak #sad #pussy https://t.co/UPSxYly…",FALSE,0,NA,2/2/2017 19:38,FALSE,NA,8.27E+17,NA,Twitter for iPhone,DianneSteiner,1,TRUE,FALSE,NA,NA
11667,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2/2/2017 19:38,FALSE,NA,8.27E+17,NA,Twitter for iPhone,snapsearchcare,5678,TRUE,FALSE,NA,NA
11668,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:38,FALSE,NA,8.27E+17,NA,Twitter for Android,Ronski22,1380,TRUE,FALSE,NA,NA
11669,"RT @rajmathai: Should be noted: the VIOLENT protestors were NOT students, they were #Antifa #BlackBloc. Same groups in DC for #Inauguration…",FALSE,0,NA,2/2/2017 19:38,FALSE,NA,8.27E+17,NA,Twitter Web Client,LesTravold,27,TRUE,FALSE,NA,NA
11670,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2/2/2017 19:38,FALSE,NA,8.27E+17,NA,Twitter for iPhone,FuckTrump4Real,5678,TRUE,FALSE,NA,NA
11671,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:38,FALSE,NA,8.27E+17,NA,Twitter Web Client,ChelseaMostly,1380,TRUE,FALSE,NA,NA
11672,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:38,FALSE,NA,8.27E+17,NA,Twitter for Android,Deadheads55,1380,TRUE,FALSE,NA,NA
11673,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2/2/2017 19:38,FALSE,NA,8.27E+17,NA,Twitter for iPhone,dttbuk,5678,TRUE,FALSE,NA,NA
11674,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:38,FALSE,NA,8.27E+17,NA,Twitter Web Client,noellexxperrone,1380,TRUE,FALSE,NA,NA
11675,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:38,FALSE,NA,8.27E+17,NA,Twitter for iPhone,Frostsplash,1380,TRUE,FALSE,NA,NA
11676,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:38,FALSE,NA,8.27E+17,NA,Twitter Web Client,WilHarm3,1380,TRUE,FALSE,NA,NA
11677,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2/2/2017 19:38,FALSE,NA,8.27E+17,NA,Twitter for iPhone,MediumComedy,5678,TRUE,FALSE,NA,NA
11678,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:37,FALSE,NA,8.27E+17,NA,Twitter for iPhone,jvrgeh,1380,TRUE,FALSE,NA,NA
11679,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2/2/2017 19:37,FALSE,NA,8.27E+17,NA,Twitter for iPhone,PrayForHashtag,5678,TRUE,FALSE,NA,NA
11680,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:37,FALSE,NA,8.27E+17,NA,Twitter for iPhone,lorloLauren,1380,TRUE,FALSE,NA,NA
11681,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:37,FALSE,NA,8.27E+17,NA,Twitter Web Client,Youngbloodcuz,1380,TRUE,FALSE,NA,NA
11682,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2/2/2017 19:37,FALSE,NA,8.27E+17,NA,Twitter for iPhone,BSSWestMidlands,5678,TRUE,FALSE,NA,NA
11683,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:37,FALSE,NA,8.27E+17,NA,Twitter for iPhone,claperdrix,1380,TRUE,FALSE,NA,NA
11684,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:37,FALSE,NA,8.27E+17,NA,Twitter for Android,emoneytx,1380,TRUE,FALSE,NA,NA
11685,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2/2/2017 19:37,FALSE,NA,8.27E+17,NA,Twitter for iPhone,TheG420,5678,TRUE,FALSE,NA,NA
11686,RT @mymoney984: CNN took a massive photo during President Trump's #inauguration speech #gigapixel https://t.co/OToiSfao2V,FALSE,0,NA,2/2/2017 19:37,FALSE,NA,8.27E+17,NA,Twitter Web Client,UmSoUy0M36CKTEP,1,TRUE,FALSE,NA,NA
11687,"RT @rajmathai: Should be noted: the VIOLENT protestors were NOT students, they were #Antifa #BlackBloc. Same groups in DC for #Inauguration…",FALSE,0,NA,2/2/2017 19:36,FALSE,NA,8.27E+17,NA,Twitter for iPhone,SeeSenyour,27,TRUE,FALSE,NA,NA
11688,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2/2/2017 19:36,FALSE,NA,8.27E+17,NA,Twitter for iPhone,DTMafiaCodes,5678,TRUE,FALSE,NA,NA
11689,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2/2/2017 19:36,FALSE,NA,8.27E+17,NA,Twitter for iPhone,LondonPrime52,5678,TRUE,FALSE,NA,NA
11690,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:36,FALSE,NA,8.27E+17,NA,Twitter Web Client,FrankLapoint,1380,TRUE,FALSE,NA,NA
11691,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2/2/2017 19:36,FALSE,NA,8.27E+17,NA,Twitter for iPhone,BBJasonBurrill,5678,TRUE,FALSE,NA,NA
11692,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:36,FALSE,NA,8.27E+17,NA,Twitter for iPhone,MartinaPxonessa,1380,TRUE,FALSE,NA,NA
11693,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2/2/2017 19:36,FALSE,NA,8.27E+17,NA,Twitter for iPhone,Born2BuckBible,5678,TRUE,FALSE,NA,NA
11694,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2/2/2017 19:36,FALSE,NA,8.27E+17,NA,Twitter for iPhone,TwitBoostTeam,5678,TRUE,FALSE,NA,NA
11695,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:36,FALSE,NA,8.27E+17,NA,Twitter Web Client,Macsleuth,1380,TRUE,FALSE,NA,NA
11696,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:36,FALSE,NA,8.27E+17,NA,Twitter for Android,Bigfry72,1380,TRUE,FALSE,NA,NA
11697,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:36,FALSE,NA,8.27E+17,NA,Twitter for Android,_nathy,1380,TRUE,FALSE,NA,NA
11698,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:36,FALSE,NA,8.27E+17,NA,Twitter for iPhone,ScottG316m,1380,TRUE,FALSE,NA,NA
11699,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:35,FALSE,NA,8.27E+17,NA,Twitter for iPhone,Hank3005,1380,TRUE,FALSE,NA,NA
11700,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:35,FALSE,NA,8.27E+17,NA,Twitter for iPhone,jamiemags617,1380,TRUE,FALSE,NA,NA
11701,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:35,FALSE,NA,8.27E+17,NA,Twitter for iPad,jopernu,1380,TRUE,FALSE,NA,NA
11702,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2/2/2017 19:35,FALSE,NA,8.27E+17,NA,Twitter for iPhone,AmyLeighNorth,5678,TRUE,FALSE,NA,NA
11703,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2/2/2017 19:35,FALSE,NA,8.27E+17,NA,Twitter for iPhone,STARPROMOTEAM,5678,TRUE,FALSE,NA,NA
11704,RT @ClimateReality: Sad! White House #climatechange webpage disappears after Trump’s #Inauguration https://t.co/dzzi2mmYP6,FALSE,0,NA,2/2/2017 19:35,FALSE,NA,8.27E+17,NA,Twitter for iPhone,watkinsra,30,TRUE,FALSE,NA,NA
11705,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2/2/2017 19:35,FALSE,NA,8.27E+17,NA,Twitter for iPhone,snapsearchco,5678,TRUE,FALSE,NA,NA
11706,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:35,FALSE,NA,8.27E+17,NA,Twitter for iPhone,GillehPanic,1380,TRUE,FALSE,NA,NA
11707,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2/2/2017 19:34,FALSE,NA,8.27E+17,NA,Twitter for iPhone,iTubeApp,5678,TRUE,FALSE,NA,NA
11708,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:34,FALSE,NA,8.27E+17,NA,Twitter for iPhone,bigbadbloom,1380,TRUE,FALSE,NA,NA
11709,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:34,FALSE,NA,8.27E+17,NA,Twitter for iPhone,Mythicice,1380,TRUE,FALSE,NA,NA
11710,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2/2/2017 19:34,FALSE,NA,8.27E+17,NA,Twitter for iPhone,TechRadar420,5678,TRUE,FALSE,NA,NA
11711,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:34,FALSE,NA,8.27E+17,NA,Twitter for iPhone,Fe_ChelleObama,1380,TRUE,FALSE,NA,NA
11712,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:34,FALSE,NA,8.27E+17,NA,Twitter for iPhone,kierasheehan_,1380,TRUE,FALSE,NA,NA
11713,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2/2/2017 19:34,FALSE,NA,8.27E+17,NA,Twitter for iPhone,TheXFactorFeed,5678,TRUE,FALSE,NA,NA
11714,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:34,FALSE,NA,8.27E+17,NA,Twitter for iPhone,mccalIls,1380,TRUE,FALSE,NA,NA
11715,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2/2/2017 19:34,FALSE,NA,8.27E+17,NA,Twitter for iPhone,itsPaulBohill,5678,TRUE,FALSE,NA,NA
11716,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2/2/2017 19:34,FALSE,NA,8.27E+17,NA,Twitter for iPhone,VideoLANVLC,5678,TRUE,FALSE,NA,NA
11717,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:34,FALSE,NA,8.27E+17,NA,Twitter for Android,Csmittys02,1380,TRUE,FALSE,NA,NA
11718,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2/2/2017 19:33,FALSE,NA,8.27E+17,NA,Twitter Web Client,samueldale26,5678,TRUE,FALSE,NA,NA
11719,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:33,FALSE,NA,8.27E+17,NA,Twitter for Android,tsugumogumi,1380,TRUE,FALSE,NA,NA
11720,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2/2/2017 19:33,FALSE,NA,8.27E+17,NA,Twitter for iPhone,OpenUniCare,5678,TRUE,FALSE,NA,NA
11721,"Low energy, low approval ratings, low turnout at #Inauguration. @POTUS is a disaster, #weak #sad #pussy https://t.co/UPSxYlyJA5",FALSE,0,NA,2/2/2017 19:33,FALSE,NA,8.27E+17,NA,Twitter for iPhone,mottlione,1,FALSE,FALSE,NA,NA
11722,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2/2/2017 19:33,FALSE,NA,8.27E+17,NA,Twitter for iPhone,UNiSourceInc,5678,TRUE,FALSE,NA,NA
11723,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:33,FALSE,NA,8.27E+17,NA,Twitter for Android,wolfgrrl,1380,TRUE,FALSE,NA,NA
11724,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2/2/2017 19:33,FALSE,NA,8.27E+17,NA,Twitter for iPhone,2017POST,5678,TRUE,FALSE,NA,NA
11725,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:33,FALSE,NA,8.27E+17,NA,Twitter for iPhone,GBrennanSC,1380,TRUE,FALSE,NA,NA
11726,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2/2/2017 19:32,FALSE,NA,8.27E+17,NA,Twitter for iPhone,TheRealSTE69,5678,TRUE,FALSE,NA,NA
11727,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:32,FALSE,NA,8.27E+17,NA,Twitter for iPhone,KingCindy5,1380,TRUE,FALSE,NA,NA
11728,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:32,FALSE,NA,8.27E+17,NA,Twitter for Android,Saoirse2017,1380,TRUE,FALSE,NA,NA
11729,RT @Charles_HRH: The Pentagon has changed the nuclear codes to over 140 characters so President Trump can't tweet them. #Inauguration,FALSE,0,NA,2/2/2017 19:32,FALSE,NA,8.27E+17,NA,Twitter Web Client,RussellEngland,9324,TRUE,FALSE,NA,NA
11730,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:32,FALSE,NA,8.27E+17,NA,Twitter Web Client,Miapupu23,1380,TRUE,FALSE,NA,NA
11731,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:32,FALSE,NA,8.27E+17,NA,Twitter for iPhone,imJWizzle3,1380,TRUE,FALSE,NA,NA
11732,"RT @joekeene: BREAKING: #Punxsutawneyphil draws a larger crowd than @realDonaldTrump's #Inauguration. Has bigger hands, too. #GroundHogDay…",FALSE,0,NA,2/2/2017 19:32,FALSE,NA,8.27E+17,NA,Twitter for iPhone,deflatedx,1380,TRUE,FALSE,NA,NA
